,Rolling_average_correlation
2009-12-18,0.19180473362970235
2009-12-21,0.18318318014203103
2009-12-22,0.1766020972199279
2009-12-23,0.17536778309131482
2009-12-29,0.17853768323924898
2009-12-30,0.17756624547034777
2010-01-05,0.17573130548591626
2010-01-06,0.16579235895613845
2010-01-07,0.1661559438390658
2010-01-08,0.1580389877532611
2010-01-11,0.15381387997049809
2010-01-12,0.149061141819144
2010-01-13,0.14974175204828621
2010-01-14,0.15227991813508018
2010-01-15,0.15477413567514128
2010-01-20,0.1560123050912205
2010-01-21,0.15341410605656647
2010-01-22,0.15353905219268715
2010-01-25,0.14938067577427788
2010-01-26,0.14960591714060725
2010-01-27,0.1495160338981656
2010-01-28,0.15119856764421916
2010-01-29,0.15242550370151167
2010-02-02,0.15149897802443077
2010-02-03,0.15231656055465326
2010-02-04,0.1524650286013144
2010-02-05,0.14381403339200904
2010-02-08,0.14529046702302445
2010-02-09,0.1460792641812669
2010-02-10,0.14798078999524927
2010-02-11,0.1483391224220038
2010-02-12,0.14824185293041137
2010-02-18,0.15046477048528892
2010-02-19,0.14410845194878136
2010-02-22,0.1446104891546961
2010-02-23,0.14535670605785106
2010-02-24,0.14700688752227334
2010-02-25,0.14717727170991732
2010-02-26,0.14881060266012522
2010-03-02,0.15127291695169262
2010-03-03,0.15280870363135227
2010-03-04,0.15474906599101304
2010-03-05,0.15573138238072992
2010-03-08,0.1590742660332248
2010-03-09,0.1597303441324476
2010-03-10,0.1601876726900975
2010-03-11,0.1606232839764009
2010-03-12,0.16191168974349213
2010-03-15,0.16164889985675313
2010-03-16,0.16152243761861265
2010-03-17,0.15798151040177122
2010-03-18,0.15768501315114095
2010-03-19,0.15573227540806514
2010-03-22,0.15608513023244203
2010-03-23,0.15412407502989287
2010-03-24,0.1556465442049179
2010-03-25,0.15596988779497079
2010-03-26,0.15688528423180176
2010-03-29,0.15751706566910256
2010-03-30,0.1579373045430555
2010-03-31,0.1582698410852791
2010-04-01,0.15936159247078352
2010-04-08,0.15956059517301022
2010-04-09,0.15993871685319952
2010-04-12,0.16047152248368898
2010-04-13,0.16150651383586276
2010-04-14,0.1616437865624765
2010-04-15,0.16263647342522827
2010-04-16,0.16486535255698706
2010-04-19,0.16669123974026528
2010-04-20,0.16538983038973049
2010-04-21,0.16691974634700896
2010-04-22,0.1701561664398006
2010-04-23,0.17111710073708422
2010-04-26,0.1722963282590676
2010-04-27,0.17146161638194665
2010-04-28,0.17071152574865642
2010-04-29,0.17214094206297118
2010-04-30,0.1704962593209257
2010-05-03,0.17067124831654745
2010-05-04,0.17190874478393542
2010-05-05,0.17611053842417915
2010-05-06,0.18220600895842545
2010-05-07,0.18034653313939297
2010-05-10,0.18448479968691617
2010-05-11,0.18360583608849249
2010-05-12,0.18451665725811373
2010-05-17,0.18896151199674913
2010-05-18,0.19149481135166696
2010-05-19,0.19210940861361886
2010-05-20,0.19427014353558253
2010-05-26,0.19493248363362506
2010-05-27,0.19735038285457646
2010-05-28,0.1964111084491621
2010-06-02,0.1955479058897327
2010-06-03,0.1906037078356197
2010-06-04,0.1925402519092893
2010-06-07,0.19327815362828307
2010-06-08,0.187850510575268
2010-06-09,0.18879050667233813
2010-06-10,0.18908518203785518
2010-06-11,0.1892808785107975
2010-06-14,0.1897418839665348
2010-06-15,0.1878351364379927
2010-06-18,0.18805382668227946
2010-06-21,0.18806457403290078
2010-06-22,0.18900798192698404
2010-06-23,0.18930204314514357
2010-06-24,0.19118984648919415
2010-06-25,0.1922110127253876
2010-06-28,0.19213462670704434
2010-06-29,0.19570553280417305
2010-06-30,0.19628041824271683
2010-07-07,0.19547065725518475
2010-07-08,0.19351388855521953
2010-07-09,0.193462686221905
2010-07-12,0.19372899398936
2010-07-13,0.19318701715474015
2010-07-14,0.19406447971879756
2010-07-15,0.19295321284697886
2010-07-16,0.1928317013938042
2010-07-19,0.19292779399383714
2010-07-20,0.19135204288015206
2010-07-21,0.1921189822507069
2010-07-22,0.19343163133980545
2010-07-23,0.19408972852945733
2010-07-26,0.19312236539505787
2010-07-27,0.19357425522280886
2010-07-28,0.19517344693372435
2010-07-29,0.19565628961391274
2010-07-30,0.19539752852586145
2010-08-03,0.19637975082159592
2010-08-04,0.19713284926623503
2010-08-05,0.19795551339087644
2010-08-06,0.1973005317295851
2010-08-09,0.19768077147057178
2010-08-10,0.1987479854737301
2010-08-11,0.1992564315361066
2010-08-12,0.19897323016143215
2010-08-13,0.1992865323061485
2010-08-16,0.20086478161702062
2010-08-17,0.20160010414298896
2010-08-18,0.20053026313253663
2010-08-19,0.20197541818697737
2010-08-20,0.20093346277516663
2010-08-23,0.2021217436600563
2010-08-24,0.20455436330823124
2010-08-25,0.20448595054159585
2010-08-26,0.20472017599372105
2010-08-27,0.20495100240497005
2010-08-30,0.20333374348242272
2010-08-31,0.20381857656735997
2010-09-01,0.20494560858664979
2010-09-02,0.20682630726013168
2010-09-03,0.20636277998963426
2010-09-08,0.2037416056179834
2010-09-09,0.2036970953278637
2010-09-10,0.2034691041134091
2010-09-13,0.20197217970986622
2010-09-14,0.2022001388619225
2010-09-15,0.20129594537625548
2010-09-16,0.1985383110731793
2010-09-17,0.19820568337276825
2010-09-20,0.1978311839595626
2010-09-21,0.1977847127201439
2010-09-22,0.19879365118960302
2010-09-27,0.19671707186535808
2010-09-28,0.19817231521861411
2010-09-29,0.19693643716456707
2010-09-30,0.19701643912309547
2010-10-05,0.1979979794282033
2010-10-06,0.19735064334347474
2010-10-07,0.19877907404516199
2010-10-08,0.19923629338991503
2010-10-13,0.2002047216292409
2010-10-14,0.2009915878262888
2010-10-15,0.2012746912056547
2010-10-18,0.20048715648604498
2010-10-19,0.19603570628039874
2010-10-20,0.19564581114963608
2010-10-21,0.1963201520495455
2010-10-22,0.19645695574138636
2010-10-25,0.1966758964672646
2010-10-26,0.19659223095972927
2010-10-27,0.19609953946572228
2010-10-28,0.19582941534559747
2010-10-29,0.19561429714287298
2010-11-02,0.19602659557114188
2010-11-03,0.19600236233648077
2010-11-04,0.19671257405799022
2010-11-05,0.19634843469061167
2010-11-08,0.19675922667427923
2010-11-09,0.19680885645030755
2010-11-10,0.19745228527996153
2010-11-15,0.19748655744115787
2010-11-16,0.19755589775849547
2010-11-17,0.19569672963889786
2010-11-18,0.19852388006022745
2010-11-19,0.19868354726878004
2010-11-22,0.1989872463899103
2010-11-23,0.20059385883915987
2010-11-24,0.20036269237840815
2010-11-29,0.19865550107969956
2010-11-30,0.19894065060796903
2010-12-01,0.20167652601865213
2010-12-02,0.2017758622707795
2010-12-03,0.20215291859142068
2010-12-06,0.20185247650572927
2010-12-07,0.20024086282846495
2010-12-08,0.1994809544551478
2010-12-09,0.1990355267919235
2010-12-10,0.19921797451436787
2010-12-13,0.19883756074049236
2010-12-14,0.19877453954956448
2010-12-15,0.19880380363770467
2010-12-16,0.1982779403709798
2010-12-17,0.19871144613037034
2010-12-20,0.19913919712510111
2010-12-21,0.19932049226092002
2010-12-22,0.1998762038416279
2010-12-23,0.19777582514746028
2010-12-29,0.19843299280891954
2010-12-30,0.19925199057124351
2011-01-04,0.19993291442667913
2011-01-05,0.1997173499119184
2011-01-06,0.19983163987617858
2011-01-07,0.20062502964804416
2011-01-10,0.20009664252458462
2011-01-11,0.20137635450088312
2011-01-12,0.2021584583791582
2011-01-13,0.20148505142975723
2011-01-14,0.2015488821032288
2011-01-19,0.20130979930199316
2011-01-20,0.19977932665872736
2011-01-25,0.19979684111524687
2011-01-26,0.19945903045562033
2011-01-27,0.19888203526000933
2011-01-28,0.19818986861693869
2011-01-31,0.1989412615498002
2011-02-01,0.19779132367352711
2011-02-02,0.1978868512760836
2011-02-08,0.19827941268097898
2011-02-09,0.1996553464747733
2011-02-10,0.19900727009311706
2011-02-11,0.19745205877440436
2011-02-14,0.1973876100465112
2011-02-15,0.1971771500532872
2011-02-16,0.1972197624196977
2011-02-17,0.19702613505532265
2011-02-18,0.1974542931085835
2011-02-23,0.19684405879843295
2011-02-24,0.19695855425763842
2011-02-25,0.1972791881640283
2011-02-28,0.19866841358725634
2011-03-01,0.19776324516408283
2011-03-02,0.1973326526414741
2011-03-03,0.19725827307323418
2011-03-04,0.19669083327247378
2011-03-07,0.19724868431006934
2011-03-08,0.1971356234593832
2011-03-09,0.19782280532731614
2011-03-10,0.1989673670687298
2011-03-11,0.1990435449883156
2011-03-14,0.1977530114576941
2011-03-15,0.2054774294829836
2011-03-16,0.20585535306975108
2011-03-17,0.20391377045645337
2011-03-18,0.20335480088057611
2011-03-21,0.2034608077011135
2011-03-22,0.20294185041796384
2011-03-23,0.20311347162943433
2011-03-24,0.20349652391218653
2011-03-25,0.20379428564785362
2011-03-28,0.2044126085980335
2011-03-29,0.20479927905346737
2011-03-30,0.2045658797173129
2011-03-31,0.20495361399494721
2011-04-01,0.1971543512775828
2011-04-04,0.196657957159933
2011-04-07,0.19729219586519126
2011-04-08,0.19777651413157593
2011-04-11,0.19872437746648483
2011-04-12,0.20168311780595038
2011-04-13,0.20179954815108353
2011-04-14,0.20159825884655797
2011-04-15,0.20252796414296148
2011-04-18,0.20429233182141562
2011-04-19,0.20398498896832742
2011-04-20,0.20474421967852552
2011-04-21,0.2042312600479343
2011-04-27,0.20400292210929266
2011-04-28,0.20379805654351857
2011-04-29,0.20374522682482865
2011-05-04,0.20460548054680586
2011-05-05,0.20483949482242128
2011-05-06,0.20424859973456166
2011-05-09,0.20300517052014394
2011-05-12,0.20284738998221702
2011-05-13,0.20268574210947063
2011-05-16,0.20260653130369244
2011-05-17,0.20244766318277452
2011-05-18,0.20261165870437603
2011-05-19,0.20273033304529242
2011-05-20,0.2027151930494959
2011-05-23,0.20273684050314789
2011-05-24,0.20274043236977976
2011-05-25,0.20265807463595642
2011-05-26,0.20362670007393635
2011-05-27,0.20368849570251754
2011-06-01,0.2051186547082097
2011-06-08,0.20529769826534894
2011-06-09,0.20504290323424498
2011-06-10,0.20667827218251092
2011-06-15,0.2057636814569125
2011-06-16,0.20605763568591787
2011-06-17,0.20508204508449757
2011-06-20,0.20508653908655824
2011-06-21,0.20518912166330683
2011-06-22,0.2046843227550553
2011-06-23,0.20630448783382258
2011-06-24,0.20450653327319235
2011-06-27,0.20441993120562776
2011-06-28,0.20352937562314857
2011-06-29,0.20456600515970702
2011-06-30,0.2056257367325458
2011-07-06,0.20547018709357107
2011-07-07,0.2065072979153095
2011-07-08,0.20655569485051165
2011-07-11,0.21035514173714412
2011-07-12,0.209842905906782
2011-07-13,0.210621455920902
2011-07-14,0.21124849348529912
2011-07-15,0.2100691856655352
2011-07-18,0.20898642069677348
2011-07-19,0.20591244836645703
2011-07-20,0.20590863963147982
2011-07-21,0.1972366632338414
2011-07-22,0.19761077259815032
2011-07-25,0.19810223674447247
2011-07-26,0.19799861818579093
2011-07-27,0.20037186911661806
2011-07-28,0.19991826285008377
2011-07-29,0.1956707293998775
2011-08-03,0.1954931562475169
2011-08-04,0.19524830707305774
2011-08-05,0.19247016837637307
2011-08-08,0.20282884333772036
2011-08-09,0.19627903632291832
2011-08-10,0.18837038455808214
2011-08-11,0.1846381224929748
2011-08-12,0.18434375946688686
2011-08-15,0.1880726788230364
2011-08-16,0.18870621554064962
2011-08-17,0.1880417585705951
2011-08-18,0.1903053222190925
2011-08-19,0.18944611488792396
2011-08-22,0.18972264444233622
2011-08-23,0.18735748980732472
2011-08-24,0.1852309623884823
2011-08-25,0.18435791977470778
2011-08-26,0.18363507323309874
2011-08-29,0.18473901886404592
2011-08-30,0.1853687911941765
2011-08-31,0.18066416646010167
2011-09-01,0.18025705456737218
2011-09-02,0.18121967914282824
2011-09-07,0.1796615471576845
2011-09-08,0.1783563894850322
2011-09-09,0.17989575795203608
2011-09-12,0.18081618673005706
2011-09-15,0.18042623886128617
2011-09-16,0.18050924730063747
2011-09-19,0.18196087996302948
2011-09-20,0.18214814123961803
2011-09-21,0.1820257881503742
2011-09-22,0.19269258420194768
2011-09-23,0.19126460443674298
2011-09-26,0.18911743655748556
2011-09-27,0.1921937471681373
2011-09-28,0.19245906906655316
2011-10-03,0.19317582511191747
2011-10-04,0.19195513653269614
2011-10-07,0.1917302330326509
2011-10-12,0.1932341212315698
2011-10-13,0.1920080632522073
2011-10-14,0.19245766212834797
2011-10-17,0.191674411171832
2011-10-18,0.18990714662408828
2011-10-19,0.18889104320329247
2011-10-20,0.1872354645178196
2011-10-25,0.18664745243649472
2011-10-26,0.186379700554459
2011-10-27,0.19100028341503628
2011-10-28,0.19039885423371058
2011-10-31,0.18792934633714337
2011-11-01,0.18934471797432562
2011-11-02,0.18949868094765143
2011-11-03,0.18911955261324642
2011-11-04,0.1864102455396851
2011-11-07,0.18674015762773022
2011-11-08,0.1867390785710694
2011-11-09,0.1863487225408801
2011-11-10,0.18494743501799496
2011-11-15,0.1847857627141217
2011-11-16,0.1828366866765345
2011-11-17,0.18281869460992764
2011-11-18,0.1821686753837115
2011-11-21,0.18457748131146554
2011-11-22,0.1845215176899738
2011-11-23,0.18180416845384753
2011-11-28,0.18362502204585165
2011-11-29,0.1838884516106953
2011-11-30,0.1830046351601169
2011-12-01,0.18158296366608384
2011-12-02,0.18205733658284143
2011-12-05,0.18185354272746754
2011-12-06,0.18219172509911993
2011-12-07,0.18238276886581414
2011-12-08,0.18346571076008922
2011-12-09,0.18254042921738942
2011-12-12,0.18296788684039178
2011-12-13,0.1825944871988115
2011-12-14,0.18280220584325088
2011-12-15,0.18268403981619555
2011-12-16,0.18242412398746952
2011-12-19,0.18211252881099682
2011-12-20,0.18148724498289098
2011-12-21,0.1816213520455291
2011-12-22,0.18192309316474092
2011-12-23,0.18210347096559676
2011-12-29,0.18251642412686078
2011-12-30,0.1827305140951175
2012-01-04,0.18270064673429584
2012-01-05,0.1822444781944645
2012-01-06,0.18232830993365742
2012-01-09,0.1822878411891725
2012-01-10,0.1834457503856436
2012-01-11,0.1835198801793131
2012-01-12,0.18342551597639295
2012-01-13,0.18316336281848833
2012-01-18,0.18340709462742483
2012-01-19,0.1829716159802049
2012-01-20,0.18284902075299228
2012-01-27,0.18269173726509236
2012-01-30,0.18338148207256277
2012-01-31,0.18364283321522698
2012-02-01,0.18410260306434756
2012-02-02,0.18411446427852038
2012-02-03,0.1843086360705724
2012-02-06,0.1820754325708645
2012-02-07,0.1823234660520921
2012-02-08,0.18248905804553192
2012-02-09,0.18173589934726952
2012-02-10,0.18233922198604405
2012-02-13,0.1830346849437485
2012-02-14,0.18268763380813113
2012-02-15,0.18068040054140447
2012-02-16,0.18054917677693635
2012-02-17,0.18188498453528118
2012-02-22,0.18168736003795494
2012-02-23,0.1818146197862785
2012-02-24,0.18285137743129667
2012-02-27,0.18315564345471427
2012-02-28,0.18316032536417354
2012-02-29,0.18261198403820764
2012-03-01,0.18300277779071147
2012-03-02,0.18305638580999928
2012-03-05,0.18317001598906474
2012-03-06,0.1857573438101654
2012-03-07,0.18586107838465218
2012-03-08,0.1865150612536682
2012-03-09,0.186738702307856
2012-03-12,0.18686038870561833
2012-03-13,0.18726267662076176
2012-03-14,0.18686108806835994
2012-03-15,0.18714748922252636
2012-03-16,0.18713299968435004
2012-03-19,0.1872008080846635
2012-03-20,0.1872172898148266
2012-03-21,0.1873164738655502
2012-03-22,0.18672921909800572
2012-03-23,0.18601589936747864
2012-03-26,0.1872181213243184
2012-03-27,0.18690061581193962
2012-03-28,0.1874353793320323
2012-03-29,0.18859837379024988
2012-03-30,0.1886886505515759
2012-04-03,0.1878818032410585
2012-04-11,0.18787365034821862
2012-04-12,0.1889389747447869
2012-04-13,0.18877958332099326
2012-04-16,0.1891444018955636
2012-04-17,0.18923692462306008
2012-04-18,0.18894548174238265
2012-04-19,0.18914313388838908
2012-04-20,0.18959365418891783
2012-04-23,0.1900302577499284
2012-04-24,0.19030649817135709
2012-04-25,0.19045850141551227
2012-04-26,0.19039228248776668
2012-04-27,0.1904190292032234
2012-04-30,0.1901333836530876
2012-05-03,0.19074930890444644
2012-05-04,0.19057587876165985
2012-05-07,0.1901535799723145
2012-05-08,0.19005073148549428
2012-05-09,0.19078395620880306
2012-05-10,0.1912660852937584
2012-05-11,0.19099866675069038
2012-05-14,0.1924264046722379
2012-05-15,0.19234145954406343
2012-05-16,0.1920494927925038
2012-05-21,0.19190659115313652
2012-05-22,0.1910729328943198
2012-05-23,0.19187629158349562
2012-05-24,0.19214749704567644
2012-05-25,0.18753561279036357
2012-05-30,0.1877834268879717
2012-05-31,0.18894425913797785
2012-06-01,0.1869813849859211
2012-06-04,0.18482276125271663
2012-06-05,0.18479660849637788
2012-06-06,0.18640722256200412
2012-06-07,0.1862206907874982
2012-06-08,0.18591760435742058
2012-06-11,0.1855262515407
2012-06-12,0.1851234836692793
2012-06-13,0.1848112763277012
2012-06-14,0.18451466976257463
2012-06-15,0.18295913822416693
2012-06-18,0.18284024343383218
2012-06-19,0.18305132201967944
2012-06-20,0.1828561585620385
2012-06-21,0.1823762243133363
2012-06-22,0.18041241967147306
2012-06-25,0.18064458314806608
2012-06-26,0.18074233474418763
2012-06-27,0.18141898637044715
2012-06-28,0.18082226264546739
2012-06-29,0.18430549487300518
2012-07-06,0.18401756112173567
2012-07-09,0.18403584842940837
2012-07-10,0.18349521825995058
2012-07-11,0.18360959665425491
2012-07-12,0.18386053464874116
2012-07-13,0.18390735150234727
2012-07-16,0.18342435613557792
2012-07-17,0.1842800580874528
2012-07-18,0.18509479032436896
2012-07-19,0.18557098878019287
2012-07-20,0.18551298025626037
2012-07-23,0.18624487875374368
2012-07-24,0.18627029549263863
2012-07-25,0.18590927083298658
2012-07-26,0.18637068803440077
2012-07-27,0.18755370610025315
2012-07-30,0.1875063462745424
2012-07-31,0.1871772270439363
2012-08-03,0.1877669572351004
2012-08-06,0.18815339043955429
2012-08-07,0.18867798951601436
2012-08-08,0.1878208234240428
2012-08-09,0.1878155188429531
2012-08-10,0.18798246436113744
2012-08-13,0.18720228952747067
2012-08-14,0.1878643601936925
2012-08-15,0.18741229952862973
2012-08-16,0.18777517967034965
2012-08-17,0.18785826308220147
2012-08-20,0.18773943355398645
2012-08-21,0.18795489914260277
2012-08-22,0.18707138871159612
2012-08-23,0.18701206629082195
2012-08-24,0.18702355834604079
2012-08-27,0.18688042822481862
2012-08-28,0.1862107127897814
2012-08-29,0.18550106313094153
2012-08-30,0.18570739593684962
2012-08-31,0.18504885206459717
2012-09-05,0.18448046785878913
2012-09-06,0.18338644090402617
2012-09-07,0.18305413780538035
2012-09-10,0.18302538908222418
2012-09-11,0.18298754204810952
2012-09-12,0.18321000518306824
2012-09-13,0.1827905340931146
2012-09-14,0.18448898685272994
2012-09-17,0.18448971804000158
2012-09-18,0.18481419645936425
2012-09-19,0.18441862163971898
2012-09-20,0.18405180355210526
2012-09-25,0.18424541997954746
2012-09-26,0.1843970502963982
2012-09-27,0.1845505689205821
2012-09-28,0.18334563851064664
2012-10-04,0.18380980506843542
2012-10-05,0.18337982723552756
2012-10-10,0.18550870569576966
2012-10-11,0.17591463012695233
2012-10-12,0.17756616644751033
2012-10-15,0.18220940829047721
2012-10-16,0.18168902753684205
2012-10-17,0.18138436144623443
2012-10-18,0.1786025701372099
2012-10-19,0.17868478171014704
2012-10-22,0.17901324764093213
2012-10-25,0.17691911483496123
2012-10-26,0.1767563740250784
2012-11-01,0.1767629030572174
2012-11-02,0.17882166744570652
2012-11-05,0.18053387528078357
2012-11-06,0.1812102308868628
2012-11-07,0.18167113842670088
2012-11-08,0.1803747219068929
2012-11-09,0.18015003762602905
2012-11-14,0.1800508936823382
2012-11-15,0.17952275635225654
2012-11-16,0.1790168918206068
2012-11-19,0.18113753033534616
2012-11-20,0.18095942128658105
2012-11-21,0.1799035123853468
2012-11-26,0.17806220950151413
2012-11-27,0.17855510348986892
2012-11-28,0.1787095535067117
2012-11-29,0.1771093580201161
2012-11-30,0.1772606120205222
2012-12-03,0.17705873021357174
2012-12-04,0.16574327901506744
2012-12-05,0.16659147426091303
2012-12-06,0.16818285650292505
2012-12-07,0.16497200377507573
2012-12-10,0.16471968041937443
2012-12-11,0.1635365681257405
2012-12-12,0.16557473534353231
2012-12-13,0.16576167817643325
2012-12-14,0.16435326371479025
2012-12-17,0.16519138991085683
2012-12-18,0.16428823014208072
2012-12-19,0.16543886278038822
2012-12-20,0.16700200531097875
2012-12-21,0.16837528579407454
2012-12-28,0.1678644443398458
2013-01-04,0.1698917169026875
2013-01-07,0.17055470536430822
2013-01-08,0.16365965852389713
2013-01-09,0.16385240048731073
2013-01-10,0.16840717989810036
2013-01-11,0.16450934217724075
2013-01-14,0.1645072518349647
2013-01-15,0.16485370842859512
2013-01-16,0.16601572277718787
2013-01-17,0.16638441884969898
2013-01-18,0.1661036700045153
2013-01-23,0.16523903210274277
2013-01-24,0.1667739225353195
2013-01-25,0.16663796187989863
2013-01-28,0.1675610316762628
2013-01-29,0.16658032558348282
2013-01-30,0.16664247764900866
2013-01-31,0.1613039869782635
2013-02-01,0.16183205563425665
2013-02-04,0.1655918814947956
2013-02-05,0.16118216612648048
2013-02-06,0.16115167049081078
2013-02-07,0.16287786685835567
2013-02-08,0.1648920584781838
2013-02-15,0.1638207853251623
2013-02-20,0.16339841536679908
2013-02-21,0.16501554027456575
2013-02-22,0.16527044138297925
2013-02-25,0.16183777995900495
2013-02-26,0.16334284872614546
2013-02-27,0.16168540680584137
2013-02-28,0.16192996307210558
2013-03-01,0.15890382798852407
2013-03-04,0.15844523221329598
2013-03-05,0.15952501186316453
2013-03-06,0.16036297091220414
2013-03-07,0.15957215298894703
2013-03-08,0.16046944075028152
2013-03-11,0.16047424065812232
2013-03-12,0.16017976412924312
2013-03-13,0.1607029374611997
2013-03-14,0.16108491979093023
2013-03-15,0.1614800311972408
2013-03-18,0.16192936096262728
2013-03-19,0.1621033971089826
2013-03-20,0.1626728131195669
2013-03-21,0.16196974564847566
2013-03-22,0.16194886554358773
2013-03-25,0.1615766058182753
2013-03-26,0.16159051461080975
2013-03-27,0.1613817301114658
2013-03-28,0.16052533308079753
2013-04-03,0.16203986054550637
2013-04-08,0.16244092511992236
2013-04-09,0.16114693999034013
2013-04-10,0.16122304260839856
2013-04-11,0.16133538123905333
2013-04-12,0.16392517507876866
2013-04-15,0.16893083607432333
2013-04-16,0.16835886560763766
2013-04-17,0.1680019984429506
2013-04-18,0.16769975831658
2013-04-19,0.16854611220065044
2013-04-22,0.1673387341839663
2013-04-23,0.16701358046686798
2013-04-24,0.16773333656447129
2013-04-25,0.16847683162923419
2013-04-26,0.16882456900071427
2013-04-29,0.1681676293873013
2013-04-30,0.16851267697176467
2013-05-03,0.16988835680050726
2013-05-06,0.16995585101024394
2013-05-07,0.16963266443155686
2013-05-08,0.1702468145896396
2013-05-13,0.1722269005661382
2013-05-14,0.1725306877263525
2013-05-15,0.17226271000541415
2013-05-16,0.17223836059068995
2013-05-22,0.16545303759807922
2013-05-23,0.16677896470964595
2013-05-24,0.16633600824561331
2013-05-29,0.16952340302426802
2013-05-30,0.16934260547769625
2013-05-31,0.1710166762555719
2013-06-03,0.170442823841941
2013-06-04,0.17005685358169884
2013-06-05,0.17248715593046085
2013-06-06,0.17193990113934574
2013-06-07,0.17047954352937017
2013-06-10,0.17020160790584385
2013-06-11,0.17318641277377403
2013-06-14,0.17287373674904308
2013-06-17,0.17255575866187994
2013-06-18,0.17300058965866877
2013-06-19,0.1710544977362088
2013-06-20,0.1799695159735584
2013-06-25,0.17949678526883653
2013-06-26,0.17864532705257766
2013-06-27,0.17894664077225317
2013-06-28,0.17845884645904028
2013-07-03,0.1791692325120566
2013-07-08,0.17820625275646262
2013-07-09,0.17852230605940125
2013-07-10,0.17787305700814285
2013-07-11,0.1777319728004098
2013-07-12,0.17746008518771886
2013-07-15,0.17697708853019045
2013-07-16,0.17651491176278625
2013-07-17,0.17630581790943567
2013-07-18,0.17681136706534148
2013-07-19,0.17697627603796917
2013-07-22,0.1771849450750769
2013-07-23,0.17679646956381315
2013-07-24,0.17511196558450878
2013-07-25,0.17568194158035355
2013-07-26,0.17485191725341662
2013-07-29,0.1739740654357249
2013-07-30,0.17392823790472609
2013-07-31,0.1737011775867755
2013-08-05,0.17127265567447952
2013-08-06,0.17177555861637686
2013-08-07,0.17222751129324068
2013-08-08,0.17299748551523672
2013-08-09,0.17331809633226739
2013-08-12,0.1722793719634429
2013-08-13,0.1724362884507717
2013-08-16,0.17243844879772702
2013-08-19,0.1711667723733029
2013-08-20,0.1709950628921022
2013-08-21,0.17141134742878641
2013-08-22,0.17225473725866336
2013-08-23,0.1728196005403602
2013-08-26,0.17011295073429955
2013-08-27,0.17027790189369693
2013-08-28,0.1698241217095087
2013-08-29,0.1707741799892852
2013-08-30,0.17101638648977208
2013-09-04,0.17119899433770008
2013-09-05,0.17124979091855327
2013-09-06,0.17130254183154034
2013-09-09,0.1713396840132721
2013-09-10,0.1703393940311317
2013-09-11,0.17083522003509327
2013-09-12,0.17083962569158054
2013-09-13,0.17186401030400011
2013-09-16,0.17002610872841636
2013-09-17,0.17001521653774485
2013-09-18,0.16791706836445058
2013-09-19,0.16641918092981742
2013-09-24,0.15931961555797594
2013-09-25,0.1585474939429165
2013-09-26,0.15895215089590634
2013-09-27,0.15941073226456243
2013-09-30,0.16037655216515873
2013-10-03,0.15948850003636883
2013-10-04,0.159286452051937
2013-10-07,0.15963049400814927
2013-10-08,0.15910903068789942
2013-10-09,0.15940826034533626
2013-10-10,0.15919072271096454
2013-10-11,0.15931894747662506
2013-10-16,0.15681584611427002
2013-10-17,0.1561088648425012
2013-10-18,0.15614995911190752
2013-10-21,0.15532147312982278
2013-10-22,0.1526033913617092
2013-10-23,0.15353829027979735
2013-10-24,0.1539397225436175
2013-10-25,0.15177338150252861
2013-10-28,0.15176067917701871
2013-10-29,0.15124584106493866
2013-10-30,0.1506004623869207
2013-10-31,0.15040697563416153
2013-11-01,0.15001682516875517
2013-11-04,0.15000651362213718
2013-11-05,0.14970647962560626
2013-11-06,0.15032323687848137
2013-11-07,0.15115321003144513
2013-11-08,0.149413557974709
2013-11-13,0.14897514034479042
2013-11-14,0.14952836854136986
2013-11-15,0.1498485313470394
2013-11-18,0.14935968875903216
2013-11-19,0.1493970617756003
2013-11-20,0.1494633579509489
2013-11-21,0.1487981300061071
2013-11-22,0.14877965156524878
2013-11-25,0.14801802027828434
2013-11-26,0.14827507376268753
2013-11-27,0.14882251510338435
2013-12-03,0.1466671645464967
2013-12-04,0.1461516375665056
2013-12-05,0.14603051721439128
2013-12-06,0.1460631308697906
2013-12-09,0.14601101041935124
2013-12-10,0.14632988817756923
2013-12-11,0.1417672403479099
2013-12-12,0.1416070116514632
2013-12-13,0.14142890948071507
2013-12-16,0.14187530757450825
2013-12-17,0.14178833555069378
2013-12-18,0.14235521777858456
2013-12-19,0.1388351063313356
2013-12-30,0.13818232392430563
2014-01-06,0.13857680801258027
2014-01-07,0.1385925327032949
2014-01-08,0.13867160493921774
2014-01-09,0.13856197234480572
2014-01-10,0.13753962428540914
2014-01-13,0.13710362125265674
2014-01-14,0.13676993842578547
2014-01-15,0.13582779513189028
2014-01-16,0.1349454281858079
2014-01-17,0.13481514554971788
2014-01-22,0.13402897400738076
2014-01-23,0.134385741586363
2014-01-24,0.13881859975195596
2014-01-27,0.13892880145699577
2014-01-28,0.13908682867637795
2014-01-29,0.1393260596281546
2014-01-30,0.13902699926220055
2014-02-05,0.1384287538152373
2014-02-06,0.13923962954326308
2014-02-07,0.14033314557299736
2014-02-10,0.14055523840970124
2014-02-11,0.1425606912417904
2014-02-12,0.14277584208137672
2014-02-13,0.14300002722430458
2014-02-14,0.14095750331766776
2014-02-19,0.14141799807318184
2014-02-20,0.14086203556230706
2014-02-25,0.14078550673434698
2014-02-26,0.1408121637638395
